county,use_date,total_cases,deaths
Quitman,2021-03-30,0,0
Quitman,2021-03-31,1,0
Rabun,2020-09-01,5,1
Rabun,2020-09-02,4,0
Rabun,2020-09-03,0,0
Rabun,2020-09-04,3,0
Rabun,2020-09-05,0,0
Rabun,2020-09-06,4,1
Rabun,2020-09-07,0,0
Rabun,2020-09-08,2,0
Rabun,2020-09-09,5,0
Rabun,2020-09-10,4,0
Rabun,2020-09-11,1,0
Rabun,2020-09-12,1,0
Rabun,2020-09-13,0,0
Rabun,2020-09-14,0,0
Rabun,2020-09-15,1,0
Rabun,2020-09-16,5,0
Rabun,2020-09-17,1,0
Rabun,2020-09-18,2,0
Rabun,2020-09-19,6,0
Rabun,2020-09-20,3,0
Rabun,2020-09-21,30,0
Rabun,2020-09-22,1,1
Rabun,2020-09-23,2,1
Rabun,2020-09-24,2,0
Rabun,2020-09-25,4,0
Rabun,2020-09-26,4,0
Rabun,2020-09-27,3,0
Rabun,2020-09-28,0,0
Rabun,2020-09-29,1,0
Rabun,2020-09-30,5,1
Rabun,2020-10-01,3,0
Rabun,2020-10-02,5,0
Rabun,2020-10-03,1,0
Rabun,2020-10-04,0,0
Rabun,2020-10-05,0,0
Rabun,2020-10-06,1,1
Rabun,2020-10-07,12,0
Rabun,2020-10-08,1,0
Rabun,2020-10-09,1,0
Rabun,2020-10-10,4,0
Rabun,2020-10-11,0,0
Rabun,2020-10-12,3,0
Rabun,2020-10-13,3,0
Rabun,2020-10-14,0,0
Rabun,2020-10-15,1,0
Rabun,2020-10-16,2,0
Rabun,2020-10-17,0,0
Rabun,2020-10-18,2,0
Rabun,2020-10-19,1,0
Rabun,2020-10-20,2,0
Rabun,2020-10-21,1,0
Rabun,2020-10-22,0,0
Rabun,2020-10-23,2,0
Rabun,2020-10-24,1,0
Rabun,2020-10-25,2,0
Rabun,2020-10-26,0,0
Rabun,2020-10-27,3,0
Rabun,2020-10-28,0,0
Rabun,2020-10-29,3,0
Rabun,2020-10-30,0,0
Rabun,2020-10-31,1,0
Rabun,2020-11-01,2,0
Rabun,2020-11-02,1,0
Rabun,2020-11-03,2,0
Rabun,2020-11-04,3,0
Rabun,2020-11-05,3,0
Rabun,2020-11-06,2,0
Rabun,2020-11-07,7,0
Rabun,2020-11-08,0,0
Rabun,2020-11-09,7,0
Rabun,2020-11-10,2,0
Rabun,2020-11-11,1,0
Rabun,2020-11-12,4,0
Rabun,2020-11-13,15,0
Rabun,2020-11-14,8,0
Rabun,2020-11-15,8,0
Rabun,2020-11-16,0,0
Rabun,2020-11-17,9,0
Rabun,2020-11-18,8,0
Rabun,2020-11-19,10,0
Rabun,2020-11-20,4,0
Rabun,2020-11-21,7,0
Rabun,2020-11-22,11,0
Rabun,2020-11-23,4,0
Rabun,2020-11-24,4,0
Rabun,2020-11-25,3,0
Rabun,2020-11-26,11,0
Rabun,2020-11-27,3,0
Rabun,2020-11-28,4,0
Rabun,2020-11-29,8,0
Rabun,2020-11-30,6,0
Rabun,2020-12-01,14,0
Rabun,2020-12-02,21,0
Rabun,2020-12-03,12,1
Rabun,2020-12-04,20,0
Rabun,2020-12-05,9,0
Rabun,2020-12-06,6,0
Rabun,2020-12-07,20,0
Rabun,2020-12-08,13,0
Rabun,2020-12-09,10,0
Rabun,2020-12-10,29,0
Rabun,2020-12-11,20,1
Rabun,2020-12-12,23,1
Rabun,2020-12-13,12,0
Rabun,2020-12-14,9,0
Rabun,2020-12-15,21,0
Rabun,2020-12-16,11,0
Rabun,2020-12-17,14,1
Rabun,2020-12-18,39,0
Rabun,2020-12-19,17,0
Rabun,2020-12-20,27,0
Rabun,2020-12-21,14,0
Rabun,2020-12-22,16,0
Rabun,2020-12-23,28,1
Rabun,2020-12-24,28,1
Rabun,2020-12-25,12,0
Rabun,2020-12-26,7,0
Rabun,2020-12-27,18,0
Rabun,2020-12-28,1,0
Rabun,2020-12-29,20,0
Rabun,2020-12-30,17,0
Rabun,2020-12-31,30,0
Rabun,2021-01-01,22,0
Rabun,2021-01-02,19,0
Rabun,2021-01-03,15,0
Rabun,2021-01-04,15,0
Rabun,2021-01-05,13,1
Rabun,2021-01-06,14,1
Rabun,2021-01-07,9,1
Rabun,2021-01-08,21,1
Rabun,2021-01-09,17,1
Rabun,2021-01-10,14,0
Rabun,2021-01-11,16,1
Rabun,2021-01-12,9,0
Rabun,2021-01-13,5,2
Rabun,2021-01-14,12,0
Rabun,2021-01-15,20,1
Rabun,2021-01-16,6,0
Rabun,2021-01-17,11,0
Rabun,2021-01-18,5,0
Rabun,2021-01-19,9,0
Rabun,2021-01-20,10,1
Rabun,2021-01-21,6,2
Rabun,2021-01-22,12,2
Rabun,2021-01-23,14,0
Rabun,2021-01-24,7,0
Rabun,2021-01-25,3,0
Rabun,2021-01-26,8,0
Rabun,2021-01-27,8,0
Rabun,2021-01-28,8,0
Rabun,2021-01-29,7,0
Rabun,2021-01-30,6,0
Rabun,2021-01-31,4,0
Rabun,2021-02-01,7,0
Rabun,2021-02-02,3,0
Rabun,2021-02-03,6,1
Rabun,2021-02-04,5,1
Rabun,2021-02-05,8,0
Rabun,2021-02-06,1,1
Rabun,2021-02-07,5,0
Rabun,2021-02-08,4,0
Rabun,2021-02-09,1,0
Rabun,2021-02-10,1,0
Rabun,2021-02-11,5,0
Rabun,2021-02-12,3,0
Rabun,2021-02-13,9,0
Rabun,2021-02-14,3,0
Rabun,2021-02-15,2,0
Rabun,2021-02-16,0,0
Rabun,2021-02-17,1,0
Rabun,2021-02-18,5,1
Rabun,2021-02-19,2,1
Rabun,2021-02-20,3,0
Rabun,2021-02-21,1,0
Rabun,2021-02-22,2,0
Rabun,2021-02-23,12,0
Rabun,2021-02-24,4,0
Rabun,2021-02-25,1,0
Rabun,2021-02-26,1,0
Rabun,2021-02-27,1,0
Rabun,2021-02-28,0,0
Rabun,2021-03-01,1,0
Rabun,2021-03-02,3,0
Rabun,2021-03-03,7,0
Rabun,2021-03-04,5,1
Rabun,2021-03-05,1,0
Rabun,2021-03-06,1,0
Rabun,2021-03-07,1,0
Rabun,2021-03-08,2,0
Rabun,2021-03-09,1,0
Rabun,2021-03-10,1,0
Rabun,2021-03-11,1,0
Rabun,2021-03-12,1,0
Rabun,2021-03-13,0,0
Rabun,2021-03-14,2,0
Rabun,2021-03-15,0,0
Rabun,2021-03-16,0,0
Rabun,2021-03-17,2,0
Rabun,2021-03-18,1,0
Rabun,2021-03-19,1,0
Rabun,2021-03-20,0,0
Rabun,2021-03-21,0,0
Rabun,2021-03-22,0,0
Rabun,2021-03-23,1,0
Rabun,2021-03-24,0,0
Rabun,2021-03-25,9,0
Rabun,2021-03-26,5,0
Rabun,2021-03-27,4,0
Rabun,2021-03-28,0,0
Rabun,2021-03-29,2,0
Rabun,2021-03-30,0,0
Rabun,2021-03-31,3,1
Randolph,2020-09-01,1,0
Randolph,2020-09-02,2,0
Randolph,2020-09-03,1,0
Randolph,2020-09-04,0,0
Randolph,2020-09-05,3,0
Randolph,2020-09-06,0,0
Randolph,2020-09-07,2,0
Randolph,2020-09-08,2,0
Randolph,2020-09-09,0,0
Randolph,2020-09-10,2,0
Randolph,2020-09-11,2,0
Randolph,2020-09-12,2,0
Randolph,2020-09-13,0,0
Randolph,2020-09-14,0,0
Randolph,2020-09-15,0,1
Randolph,2020-09-16,1,0
Randolph,2020-09-17,2,0
Randolph,2020-09-18,0,0
Randolph,2020-09-19,0,0
Randolph,2020-09-20,0,0
Randolph,2020-09-21,0,0
Randolph,2020-09-22,0,0
Randolph,2020-09-23,1,0
Randolph,2020-09-24,0,0
Randolph,2020-09-25,0,1
Randolph,2020-09-26,0,0
Randolph,2020-09-27,0,0
Randolph,2020-09-28,0,0
Randolph,2020-09-29,0,0
Randolph,2020-09-30,0,0
Randolph,2020-10-01,0,0
Randolph,2020-10-02,0,0
Randolph,2020-10-03,0,0
Randolph,2020-10-04,0,0
Randolph,2020-10-05,0,0
Randolph,2020-10-06,0,0
Randolph,2020-10-07,1,0
Randolph,2020-10-08,1,0
Randolph,2020-10-09,1,0
Randolph,2020-10-10,0,0
Randolph,2020-10-11,0,0
Randolph,2020-10-12,1,0
Randolph,2020-10-13,2,0
Randolph,2020-10-14,0,0
Randolph,2020-10-15,0,0
Randolph,2020-10-16,0,0
Randolph,2020-10-17,0,0
Randolph,2020-10-18,0,0
Randolph,2020-10-19,0,0
Randolph,2020-10-20,0,0
Randolph,2020-10-21,1,0
Randolph,2020-10-22,0,0
Randolph,2020-10-23,0,0
Randolph,2020-10-24,1,0
Randolph,2020-10-25,0,0
Randolph,2020-10-26,0,0
Randolph,2020-10-27,0,0
Randolph,2020-10-28,0,0
Randolph,2020-10-29,0,0
Randolph,2020-10-30,0,0
Randolph,2020-10-31,0,0
Randolph,2020-11-01,0,1
Randolph,2020-11-02,0,0
Randolph,2020-11-03,1,0
Randolph,2020-11-04,0,0
Randolph,2020-11-05,0,0
Randolph,2020-11-06,0,0
Randolph,2020-11-07,0,0
Randolph,2020-11-08,0,0
Randolph,2020-11-09,0,0
Randolph,2020-11-10,5,0
Randolph,2020-11-11,1,0
Randolph,2020-11-12,0,0
Randolph,2020-11-13,0,0
Randolph,2020-11-14,0,0
Randolph,2020-11-15,0,0
Randolph,2020-11-16,0,0
Randolph,2020-11-17,0,0
Randolph,2020-11-18,0,0
Randolph,2020-11-19,0,0
Randolph,2020-11-20,1,0
Randolph,2020-11-21,0,0
Randolph,2020-11-22,0,0
Randolph,2020-11-23,0,0
Randolph,2020-11-24,0,0
Randolph,2020-11-25,2,0
Randolph,2020-11-26,0,0
Randolph,2020-11-27,0,0
Randolph,2020-11-28,0,0
Randolph,2020-11-29,0,0
Randolph,2020-11-30,1,0
Randolph,2020-12-01,1,0
Randolph,2020-12-02,0,0
Randolph,2020-12-03,0,0
Randolph,2020-12-04,0,0
Randolph,2020-12-05,1,0
Randolph,2020-12-06,0,0
Randolph,2020-12-07,0,0
Randolph,2020-12-08,2,0
Randolph,2020-12-09,0,0
Randolph,2020-12-10,0,0
Randolph,2020-12-11,1,0
Randolph,2020-12-12,2,0
Randolph,2020-12-13,0,0
Randolph,2020-12-14,0,0
Randolph,2020-12-15,2,0
Randolph,2020-12-16,4,0
Randolph,2020-12-17,4,0
Randolph,2020-12-18,2,0
Randolph,2020-12-19,0,0
Randolph,2020-12-20,0,0
Randolph,2020-12-21,0,0
Randolph,2020-12-22,3,0
Randolph,2020-12-23,4,0
Randolph,2020-12-24,6,0
Randolph,2020-12-25,3,0
Randolph,2020-12-26,1,0
Randolph,2020-12-27,3,0
Randolph,2020-12-28,0,0
Randolph,2020-12-29,9,0
Randolph,2020-12-30,0,0
Randolph,2020-12-31,4,0
Randolph,2021-01-01,3,0
Randolph,2021-01-02,0,0
Randolph,2021-01-03,4,0
Randolph,2021-01-04,1,0
Randolph,2021-01-05,6,0
Randolph,2021-01-06,4,0
Randolph,2021-01-07,3,0
Randolph,2021-01-08,1,0
Randolph,2021-01-09,10,0
Randolph,2021-01-10,3,0
Randolph,2021-01-11,2,0
Randolph,2021-01-12,2,0
Randolph,2021-01-13,13,0
Randolph,2021-01-14,11,0
Randolph,2021-01-15,0,0
Randolph,2021-01-16,1,0
Randolph,2021-01-17,1,0
Randolph,2021-01-18,0,0
Randolph,2021-01-19,4,0
Randolph,2021-01-20,3,0
Randolph,2021-01-21,11,0
Randolph,2021-01-22,6,0
Randolph,2021-01-23,8,0
Randolph,2021-01-24,3,0
Randolph,2021-01-25,2,0
Randolph,2021-01-26,2,0
Randolph,2021-01-27,11,0
Randolph,2021-01-28,4,0
Randolph,2021-01-29,3,0
Randolph,2021-01-30,1,0
Randolph,2021-01-31,2,0
Randolph,2021-02-01,1,0
Randolph,2021-02-02,3,0
Randolph,2021-02-03,3,0
Randolph,2021-02-04,4,0
Randolph,2021-02-05,1,0
Randolph,2021-02-06,7,0
Randolph,2021-02-07,2,0
Randolph,2021-02-08,2,0
Randolph,2021-02-09,3,1
Randolph,2021-02-10,0,0
Randolph,2021-02-11,0,0
Randolph,2021-02-12,1,0
Randolph,2021-02-13,1,0
Randolph,2021-02-14,1,0
Randolph,2021-02-15,0,0
Randolph,2021-02-16,0,0
Randolph,2021-02-17,0,0
Randolph,2021-02-18,2,0
Randolph,2021-02-19,6,0
Randolph,2021-02-20,4,0
Randolph,2021-02-21,1,0
Randolph,2021-02-22,3,0
Randolph,2021-02-23,2,0
Randolph,2021-02-24,3,0
Randolph,2021-02-25,5,0
Randolph,2021-02-26,1,0
Randolph,2021-02-27,1,0
Randolph,2021-02-28,1,0
Randolph,2021-03-01,1,0
Randolph,2021-03-02,0,0
Randolph,2021-03-03,2,1
Randolph,2021-03-04,1,0
Randolph,2021-03-05,2,0
Randolph,2021-03-06,0,0
Randolph,2021-03-07,1,0
Randolph,2021-03-08,0,0
Randolph,2021-03-09,0,0
Randolph,2021-03-10,0,0
Randolph,2021-03-11,1,0
Randolph,2021-03-12,0,0
Randolph,2021-03-13,0,0
Randolph,2021-03-14,0,0
Randolph,2021-03-15,0,0
Randolph,2021-03-16,0,0
Randolph,2021-03-17,2,0
Randolph,2021-03-18,0,0
Randolph,2021-03-19,1,0
Randolph,2021-03-20,1,0
Randolph,2021-03-21,0,0
Randolph,2021-03-22,0,0
Randolph,2021-03-23,1,0
Randolph,2021-03-24,0,0
Randolph,2021-03-25,0,0
Randolph,2021-03-26,0,0
Randolph,2021-03-27,0,0
Randolph,2021-03-28,0,0
Randolph,2021-03-29,0,0
Randolph,2021-03-30,0,0
Randolph,2021-03-31,0,0
Richmond,2020-09-01,36,5
Richmond,2020-09-02,53,2
Richmond,2020-09-03,44,3
Richmond,2020-09-04,33,2
Richmond,2020-09-05,37,1
Richmond,2020-09-06,13,0
Richmond,2020-09-07,4,0
Richmond,2020-09-08,89,1
Richmond,2020-09-09,35,4
Richmond,2020-09-10,41,0
Richmond,2020-09-11,20,1
Richmond,2020-09-12,96,2
Richmond,2020-09-13,60,1
Richmond,2020-09-14,50,0
Richmond,2020-09-15,23,0
Richmond,2020-09-16,35,1
Richmond,2020-09-17,55,0
Richmond,2020-09-18,60,1
Richmond,2020-09-19,49,3
Richmond,2020-09-20,28,1
Richmond,2020-09-21,30,0
Richmond,2020-09-22,21,4
Richmond,2020-09-23,32,1
Richmond,2020-09-24,26,1
Richmond,2020-09-25,44,1
Richmond,2020-09-26,37,1
Richmond,2020-09-27,42,0
Richmond,2020-09-28,22,0
Richmond,2020-09-29,12,0
Richmond,2020-09-30,15,0
Richmond,2020-10-01,41,2
Richmond,2020-10-02,38,2
Richmond,2020-10-03,26,0
Richmond,2020-10-04,25,1
Richmond,2020-10-05,23,0
Richmond,2020-10-06,10,1
Richmond,2020-10-07,27,0
Richmond,2020-10-08,40,2
Richmond,2020-10-09,49,1
Richmond,2020-10-10,45,0
Richmond,2020-10-11,18,0
Richmond,2020-10-12,43,1
Richmond,2020-10-13,15,0
Richmond,2020-10-14,20,0
Richmond,2020-10-15,34,0
Richmond,2020-10-16,41,0
Richmond,2020-10-17,16,0
Richmond,2020-10-18,39,1
Richmond,2020-10-19,27,0
Richmond,2020-10-20,23,0
Richmond,2020-10-21,28,1
Richmond,2020-10-22,42,0
Richmond,2020-10-23,28,0
Richmond,2020-10-24,30,6
Richmond,2020-10-25,16,0
Richmond,2020-10-26,36,1
Richmond,2020-10-27,34,0
Richmond,2020-10-28,25,2
Richmond,2020-10-29,53,2
Richmond,2020-10-30,51,0
Richmond,2020-10-31,81,0
Richmond,2020-11-01,52,0
Richmond,2020-11-02,39,0
Richmond,2020-11-03,37,0
Richmond,2020-11-04,42,0
Richmond,2020-11-05,74,1
Richmond,2020-11-06,76,2
Richmond,2020-11-07,34,1
Richmond,2020-11-08,15,0
Richmond,2020-11-09,18,0
Richmond,2020-11-10,162,0
Richmond,2020-11-11,54,0
Richmond,2020-11-12,83,3
Richmond,2020-11-13,82,0
Richmond,2020-11-14,64,0
Richmond,2020-11-15,50,0
Richmond,2020-11-16,48,0
Richmond,2020-11-17,51,0
Richmond,2020-11-18,45,0
Richmond,2020-11-19,128,0
Richmond,2020-11-20,97,0
Richmond,2020-11-21,69,0
Richmond,2020-11-22,66,1
Richmond,2020-11-23,32,2
Richmond,2020-11-24,66,0
Richmond,2020-11-25,68,1
Richmond,2020-11-26,80,0
Richmond,2020-11-27,102,0
Richmond,2020-11-28,50,1
Richmond,2020-11-29,39,0
Richmond,2020-11-30,55,0
Richmond,2020-12-01,75,0
Richmond,2020-12-02,128,1
Richmond,2020-12-03,181,0
Richmond,2020-12-04,170,0
Richmond,2020-12-05,136,3
Richmond,2020-12-06,18,0
Richmond,2020-12-07,266,0
Richmond,2020-12-08,53,1
Richmond,2020-12-09,93,1
Richmond,2020-12-10,176,0
Richmond,2020-12-11,175,1
Richmond,2020-12-12,164,0
Richmond,2020-12-13,165,0
Richmond,2020-12-14,136,1
Richmond,2020-12-15,92,4
Richmond,2020-12-16,105,2
Richmond,2020-12-17,198,1
Richmond,2020-12-18,180,0
Richmond,2020-12-19,168,3
Richmond,2020-12-20,110,0
Richmond,2020-12-21,24,0
Richmond,2020-12-22,229,0
Richmond,2020-12-23,137,0
Richmond,2020-12-24,199,1
Richmond,2020-12-25,110,3
Richmond,2020-12-26,69,1
Richmond,2020-12-27,38,0
Richmond,2020-12-28,88,0
Richmond,2020-12-29,162,0
Richmond,2020-12-30,220,1
Richmond,2020-12-31,251,0
Richmond,2021-01-01,318,0
Richmond,2021-01-02,147,0
Richmond,2021-01-03,70,0
Richmond,2021-01-04,142,0
Richmond,2021-01-05,287,2
Richmond,2021-01-06,146,1
Richmond,2021-01-07,165,0
Richmond,2021-01-08,266,4
Richmond,2021-01-09,175,9
Richmond,2021-01-10,310,0
Richmond,2021-01-11,244,0
Richmond,2021-01-12,139,0
Richmond,2021-01-13,233,1
Richmond,2021-01-14,266,3
Richmond,2021-01-15,229,1
Richmond,2021-01-16,241,5
Richmond,2021-01-17,240,0
Richmond,2021-01-18,173,6
Richmond,2021-01-19,117,3
Richmond,2021-01-20,186,5
Richmond,2021-01-21,226,3
Richmond,2021-01-22,210,2
Richmond,2021-01-23,161,5
Richmond,2021-01-24,153,0
Richmond,2021-01-25,118,1
Richmond,2021-01-26,130,2
Richmond,2021-01-27,114,0
Richmond,2021-01-28,231,2
Richmond,2021-01-29,138,2
Richmond,2021-01-30,109,8
Richmond,2021-01-31,107,0
Richmond,2021-02-01,188,2
Richmond,2021-02-02,69,4
Richmond,2021-02-03,84,4
Richmond,2021-02-04,159,1
Richmond,2021-02-05,140,0
Richmond,2021-02-06,92,1
Richmond,2021-02-07,30,0
Richmond,2021-02-08,140,0
Richmond,2021-02-09,67,2
Richmond,2021-02-10,59,5
Richmond,2021-02-11,147,0
Richmond,2021-02-12,58,3
Richmond,2021-02-13,150,6
Richmond,2021-02-14,84,0
Richmond,2021-02-15,70,0
Richmond,2021-02-16,21,8
Richmond,2021-02-17,88,4
Richmond,2021-02-18,73,2
Richmond,2021-02-19,64,3
Richmond,2021-02-20,67,2
Richmond,2021-02-21,61,0
Richmond,2021-02-22,34,2
Richmond,2021-02-23,127,5
Richmond,2021-02-24,33,2
Richmond,2021-02-25,60,0
Richmond,2021-02-26,56,0
Richmond,2021-02-27,45,0
Richmond,2021-02-28,70,0
Richmond,2021-03-01,20,4
Richmond,2021-03-02,61,1
Richmond,2021-03-03,29,4
Richmond,2021-03-04,28,1
Richmond,2021-03-05,48,2
Richmond,2021-03-06,22,3
Richmond,2021-03-07,23,0
Richmond,2021-03-08,20,1
Richmond,2021-03-09,16,1
Richmond,2021-03-10,20,1
Richmond,2021-03-11,25,4
Richmond,2021-03-12,20,0
Richmond,2021-03-13,16,1
Richmond,2021-03-14,12,0
Richmond,2021-03-15,18,1
Richmond,2021-03-16,22,0
Richmond,2021-03-17,16,1
Richmond,2021-03-18,26,2
Richmond,2021-03-19,23,1
Richmond,2021-03-20,25,0
Richmond,2021-03-21,10,0
Richmond,2021-03-22,10,0
Richmond,2021-03-23,25,0
Richmond,2021-03-24,31,3
Richmond,2021-03-25,32,1
Richmond,2021-03-26,28,5
Richmond,2021-03-27,21,0
Richmond,2021-03-28,20,0
Richmond,2021-03-29,15,1
Richmond,2021-03-30,13,0
Richmond,2021-03-31,20,3
Rockdale,2020-09-01,13,1
Rockdale,2020-09-02,13,0
Rockdale,2020-09-03,10,0
Rockdale,2020-09-04,6,0
Rockdale,2020-09-05,7,0
Rockdale,2020-09-06,12,0
Rockdale,2020-09-07,0,0
Rockdale,2020-09-08,8,0
Rockdale,2020-09-09,6,0
Rockdale,2020-09-10,4,0
Rockdale,2020-09-11,10,0
Rockdale,2020-09-12,8,0
Rockdale,2020-09-13,4,0
Rockdale,2020-09-14,9,0
Rockdale,2020-09-15,6,1
Rockdale,2020-09-16,14,0
Rockdale,2020-09-17,4,1
Rockdale,2020-09-18,10,0
Rockdale,2020-09-19,13,1
Rockdale,2020-09-20,5,0
Rockdale,2020-09-21,5,0
Rockdale,2020-09-22,1,0
Rockdale,2020-09-23,6,1
Rockdale,2020-09-24,4,0
Rockdale,2020-09-25,7,0
Rockdale,2020-09-26,5,0
Rockdale,2020-09-27,5,0
Rockdale,2020-09-28,3,0
Rockdale,2020-09-29,5,0
Rockdale,2020-09-30,6,1
Rockdale,2020-10-01,4,0
Rockdale,2020-10-02,9,0
Rockdale,2020-10-03,7,0
Rockdale,2020-10-04,3,0
Rockdale,2020-10-05,2,0
Rockdale,2020-10-06,6,0
Rockdale,2020-10-07,7,0
Rockdale,2020-10-08,7,2
Rockdale,2020-10-09,17,1
Rockdale,2020-10-10,8,0
Rockdale,2020-10-11,7,0
Rockdale,2020-10-12,14,0
Rockdale,2020-10-13,23,0
Rockdale,2020-10-14,10,0
Rockdale,2020-10-15,8,0
Rockdale,2020-10-16,8,0
Rockdale,2020-10-17,10,0
Rockdale,2020-10-18,12,0
Rockdale,2020-10-19,8,0
Rockdale,2020-10-20,3,0
Rockdale,2020-10-21,9,0
Rockdale,2020-10-22,7,0
Rockdale,2020-10-23,25,0
Rockdale,2020-10-24,25,0
Rockdale,2020-10-25,9,0
Rockdale,2020-10-26,8,0
Rockdale,2020-10-27,7,0
Rockdale,2020-10-28,16,0
Rockdale,2020-10-29,11,0
Rockdale,2020-10-30,12,0
Rockdale,2020-10-31,22,1
Rockdale,2020-11-01,10,0
Rockdale,2020-11-02,23,1
Rockdale,2020-11-03,11,0
Rockdale,2020-11-04,18,0
Rockdale,2020-11-05,12,0
Rockdale,2020-11-06,14,0
Rockdale,2020-11-07,11,0
Rockdale,2020-11-08,18,0
Rockdale,2020-11-09,13,1
Rockdale,2020-11-10,18,0
Rockdale,2020-11-11,12,0
Rockdale,2020-11-12,15,0
Rockdale,2020-11-13,13,1
Rockdale,2020-11-14,17,1
Rockdale,2020-11-15,5,0
Rockdale,2020-11-16,7,0
Rockdale,2020-11-17,24,1
Rockdale,2020-11-18,19,0
Rockdale,2020-11-19,28,0
Rockdale,2020-11-20,20,1
Rockdale,2020-11-21,41,2
Rockdale,2020-11-22,18,0
Rockdale,2020-11-23,12,0
Rockdale,2020-11-24,13,0
Rockdale,2020-11-25,23,0
Rockdale,2020-11-26,27,2
Rockdale,2020-11-27,21,1
Rockdale,2020-11-28,25,1
Rockdale,2020-11-29,14,0
Rockdale,2020-11-30,17,0
Rockdale,2020-12-01,20,0
Rockdale,2020-12-02,27,1
Rockdale,2020-12-03,28,0
Rockdale,2020-12-04,46,0
Rockdale,2020-12-05,37,1
Rockdale,2020-12-06,25,0
Rockdale,2020-12-07,43,0
Rockdale,2020-12-08,30,0
Rockdale,2020-12-09,27,0
Rockdale,2020-12-10,59,0
Rockdale,2020-12-11,48,2
Rockdale,2020-12-12,39,0
Rockdale,2020-12-13,53,0
Rockdale,2020-12-14,35,1
Rockdale,2020-12-15,41,0
Rockdale,2020-12-16,23,0
Rockdale,2020-12-17,49,1
Rockdale,2020-12-18,43,2
Rockdale,2020-12-19,32,1
Rockdale,2020-12-20,60,0
Rockdale,2020-12-21,17,1
Rockdale,2020-12-22,37,4
Rockdale,2020-12-23,35,2
Rockdale,2020-12-24,57,0
Rockdale,2020-12-25,33,0
Rockdale,2020-12-26,26,0
Rockdale,2020-12-27,36,0
Rockdale,2020-12-28,28,0
Rockdale,2020-12-29,73,0
Rockdale,2020-12-30,39,0
Rockdale,2020-12-31,67,1
Rockdale,2021-01-01,66,0
Rockdale,2021-01-02,70,0
Rockdale,2021-01-03,51,0
Rockdale,2021-01-04,25,0
Rockdale,2021-01-05,42,0
Rockdale,2021-01-06,36,0
Rockdale,2021-01-07,61,2
Rockdale,2021-01-08,103,0
Rockdale,2021-01-09,102,0
Rockdale,2021-01-10,64,0
Rockdale,2021-01-11,74,0
Rockdale,2021-01-12,53,2
Rockdale,2021-01-13,63,3
Rockdale,2021-01-14,41,3
Rockdale,2021-01-15,83,2
Rockdale,2021-01-16,89,0
Rockdale,2021-01-17,48,0
Rockdale,2021-01-18,43,0
Rockdale,2021-01-19,39,2
Rockdale,2021-01-20,26,0
Rockdale,2021-01-21,27,0
Rockdale,2021-01-22,48,3
Rockdale,2021-01-23,101,3
Rockdale,2021-01-24,31,0
Rockdale,2021-01-25,25,4
Rockdale,2021-01-26,80,1
Rockdale,2021-01-27,32,3
Rockdale,2021-01-28,50,1
Rockdale,2021-01-29,45,2
Rockdale,2021-01-30,45,0
Rockdale,2021-01-31,30,0
Rockdale,2021-02-01,30,0
Rockdale,2021-02-02,38,3
Rockdale,2021-02-03,52,0
Rockdale,2021-02-04,39,0
Rockdale,2021-02-05,34,0
Rockdale,2021-02-06,49,0
Rockdale,2021-02-07,38,0
Rockdale,2021-02-08,27,0
Rockdale,2021-02-09,34,0
Rockdale,2021-02-10,21,4
Rockdale,2021-02-11,21,1
Rockdale,2021-02-12,36,1
Rockdale,2021-02-13,21,2
Rockdale,2021-02-14,33,0
Rockdale,2021-02-15,25,1
Rockdale,2021-02-16,16,3
Rockdale,2021-02-17,30,5
Rockdale,2021-02-18,30,2
Rockdale,2021-02-19,33,1
Rockdale,2021-02-20,22,1
Rockdale,2021-02-21,17,0
Rockdale,2021-02-22,14,0
Rockdale,2021-02-23,22,0
Rockdale,2021-02-24,20,0
Rockdale,2021-02-25,19,1
Rockdale,2021-02-26,45,0
Rockdale,2021-02-27,56,0
Rockdale,2021-02-28,37,0
Rockdale,2021-03-01,41,3
Rockdale,2021-03-02,53,0
Rockdale,2021-03-03,31,2
Rockdale,2021-03-04,43,5
Rockdale,2021-03-05,22,1
Rockdale,2021-03-06,31,2
Rockdale,2021-03-07,39,0
Rockdale,2021-03-08,33,0
Rockdale,2021-03-09,16,0
Rockdale,2021-03-10,10,0
Rockdale,2021-03-11,7,2
Rockdale,2021-03-12,9,1
Rockdale,2021-03-13,11,1
Rockdale,2021-03-14,13,0
Rockdale,2021-03-15,6,1
Rockdale,2021-03-16,16,0
Rockdale,2021-03-17,18,0
Rockdale,2021-03-18,22,0
Rockdale,2021-03-19,17,0
Rockdale,2021-03-20,14,1
Rockdale,2021-03-21,21,0
Rockdale,2021-03-22,11,0
Rockdale,2021-03-23,12,0
Rockdale,2021-03-24,12,0
Rockdale,2021-03-25,34,0
Rockdale,2021-03-26,19,0
Rockdale,2021-03-27,15,0
Rockdale,2021-03-28,7,0
Rockdale,2021-03-29,11,0
Rockdale,2021-03-30,5,0
Rockdale,2021-03-31,18,0
Schley,2020-09-01,1,0
Schley,2020-09-02,1,0
Schley,2020-09-03,0,0
Schley,2020-09-04,0,0
Schley,2020-09-05,1,0
Schley,2020-09-06,0,0
Schley,2020-09-07,2,0
Schley,2020-09-08,2,0
Schley,2020-09-09,0,0
Schley,2020-09-10,0,0
Schley,2020-09-11,1,0
